sep=,
"publisher_email","page_url","page_version","publisher_type","publisher_team","cta_url_domain","pbase_line","pbase_code","version_note","page_note","stats_access","stats_view","stats_addtocart","stats_initcheckout","stats_checkout","stats_purchase","stats_access_error","stats_initcheckout_error","stats_checkout_error","stats_revenue","stats_purchase_abandon","stats_revenue_abandon","stats_taken_amount","stats_cost_total","stats_tax_amount"
iho@crossian.us,https://bragoddess.com/breezybloom?--content-version=4o75b1wh90xto3omdlgeypyui_0,A,RMKT,,bragoddess.com,Bra,BreezyBloom2,Version note 1,v5.0 (graphic + size chart 10.6.23),180,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/breezypush?--content-version=1r2x78ji5th4lc00k7rpwbt8u_0,A,RMKT,,bragoddess.com,Bra,BreezyPush,Version note 1,Ver 2.1 - Ver 2.0 full size 7XL,16,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/bustella?--content-version=135lwmu86hm1pihin9f10gcju_0,A,RMKT,,bragoddess.com,Bra,Bustella,Version note 1,v1.2 - enhance bảng size,3081,2451,617,440,350,289,9,,,10794,37,1035,5272,3513,656
iho@crossian.us,https://bragoddess.com/bustella_old17oct25?--content-version=3t6h30lbyd5hs8pnqomsnyure_0,A,RMKT,,bragoddess.com,Bra,Bustella,Version note 1,v1.2 - enhance bảng size,1,1,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/bustella_old17oct25?--content-version=3t6h30lbyd5hs8pnqomsnyure_2,C,RMKT,,bragoddess.com,Bra,Bustella,Version note 3,v1.3 - enhance visual bra,1,1,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/camilace?--content-version=4bvyfqembswvyuuyxk755sy9d_0,A,RMKT,,bragoddess.com,Bra,CamiLace,Version note 1,v2.3 - Graphic optimization (new model) (Quantity),2,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/cozilady?--content-version=1371ob3ng1xgu9sy3bn61f105_0,A,RMKT,,bragoddess.com,Bra,CoziLady,Version note 1,"v1.1 - new USP, bảng size sau nghiệm thu",3,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/cupipads?--content-version=52udxq9engaf2zggayinm50pe_0,A,RMKT,,bragoddess.com,Bra,CupiPads,Version note 1,Q6.4 - New variant images,67,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/curvylace?--content-version=5t77f4paebsfem7n34n7a6mf_0,A,RMKT,,bragoddess.com,Bra,CurvyLace,Version note 1,v3.0 - real sample,483,394,79,63,51,43,,,,1811,5,178,896,606,85.6
iho@crossian.us,https://bragoddess.com/cushycurves?--content-version=7in5n5my0t56sfs214umx7t5n_0,A,RMKT,,bragoddess.com,Bra,CushyCurves,Version note 1,V2.0 - New USP Graphics,166,,,,,,1,,,,,,,,
iho@crossian.us,https://bragoddess.com/daintybra?--content-version=6f5rp6r6nh57hfx0s2k05nvb3_0,A,RMKT,,bragoddess.com,Bra,DaintyBra3,Version note 1,v3 - 3.1: Optimise USP image from v3.0,4,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/daisybra?--content-version=1an7lbxk5t7eebkhhdiuub21k_0,A,RMKT,,bragoddess.com,Bra,Daisy Bra 3,Version note 1,"v3-2.1. No DMCA (Enhance models, variants)",6845,5471,1519,1192,961,784,19,,,26906,114,3071,13295,8639,1566
iho@crossian.us,https://bragoddess.com/daisybra_old21nov25?--content-version=4eyyeiz0zq7r52dfsp4kfr5o8_0,A,RMKT,,bragoddess.com,Bra,Daisy Bra 3,Version note 1,"v3-2.1. No DMCA (Enhance models, variants)",20,20,,,2,0,,,,0,1,39.8,0,0,0
iho@crossian.us,https://bragoddess.com/daisybra_old21nov25?--content-version=4eyyeiz0zq7r52dfsp4kfr5o8_2,C,RMKT,,bragoddess.com,Bra,Daisy Bra 3,Version note 3,v3-3. New Concept,4,4,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/daisybreezy?--content-version=1mph81uyjsfneh3gzp58aw177_0,A,RMKT,,bragoddess.com,Bra,DaisyBreezy3,Version note 1,v1.0 - For RMKT,10,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/doveloom?--content-version=cl4x8oppp6mz2mc99ww0gse9_0,A,RMKT,,bragoddess.com,Panties,DoveLoom,Version note 1,v1.0 - NFT,45,1,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/doveloom?--content-version=cl4x8oppp6mz2mc99ww0gse9_1,B,RMKT,,bragoddess.com,Panties,DoveLoom,Version note 2,v2.0 - USP Optimised,28,41,2,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/easeblooming?--content-version=39wedemr3ccaxjhbkmpgf5286_0,A,RMKT,,bragoddess.com,Bra,EaseBlooming1,Version note 1,v2.1 - New bra look,965,919,252,196,159,133,1,,,4727,19,439,2066,1800,279
iho@crossian.us,https://bragoddess.com/easeblooming?--content-version=39wedemr3ccaxjhbkmpgf5286_1,B,RMKT,,bragoddess.com,Bra,EaseBlooming1,Version note 2,v2.4 - Real Samples,5,7,1,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/elashape?--content-version=6vinaxfacshrc3y00kegv3p61_0,A,RMKT,,bragoddess.com,Shapewear,ElaShape,Version note 1,v6.0 -Revive 29/11/2023,36,,,,,,1,,,,,,,,
iho@crossian.us,https://bragoddess.com/elisebra?--content-version=73nkl0nz3cbcqwno6avpxqxsj_0,A,RMKT,,bragoddess.com,Bra,EliseBra2,Version note 1,v4.0 - enhance v1.1,153,163,36,22,19,13,,,,560,3,75.1,297,159,36.9
iho@crossian.us,https://bragoddess.com/ellebloom?--content-version=7kd87fb0wuk8tf3yiwsl1xmgp_0,A,RMKT,,bragoddess.com,Bra,ElleBloom,Version note 1,"v6.1 (size 7, 8XL added) + sale message",931,670,156,106,94,83,4,,,3158,7,164,1533,1064,190
iho@crossian.us,https://bragoddess.com/ellielift?--content-version=3j5m0ucwhu0o3gabugtxxgp7q_0,A,RMKT,,bragoddess.com,Bra,EllieLift 2,Version note 1,v2 - v3.2 (real contract - Pin),2,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/embraced?--content-version=7dwhmqeyqxuxvc92qcqw2dj16_0,A,RMKT,,bragoddess.com,Bra,Embraced4,Version note 1,v4 - 1.2.1 - copy Embraced2,20,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/emmabra?--content-version=1hn0mm8gvt96tcl7w7jw39cjy_0,A,RMKT,,bragoddess.com,Bra,EmmaBra 3.1,Version note 1,"v1.2 Emma3.1 - 30-58, A-G",443,437,122,105,71,64,3,,,2460,6,164,1103,929,128
iho@crossian.us,https://bragoddess.com/emmabra_old18dec25?--content-version=79sahtx7bto2sukm640a10rlc_0,A,RMKT,,bragoddess.com,Bra,EmmaBra 3.1,Version note 1,"v1.2 Emma3.1 - 30-58, A-G",2,2,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/emmabra_old20oct25?--content-version=4gugq39apjtzfuqsohbp2e4s0_1,B,RMKT,,bragoddess.com,Bra,EmmaBra3,Version note 2,"v1.2 - 30-58, A-G",1,1,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/exsecret?--content-version=2x1u93qd42v657e0zlka392j0_0,A,RMKT,,bragoddess.com,Bra,ExSecret 4,Version note 1,v4 - 3.0. 45+ models - old version,31,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/faithbra?--content-version=66jhr394xxrspmngpn71klvyy_0,A,RMKT,,bragoddess.com,Bra,Faith Bra,Version note 1,v2.0. Bảng size nghiệm thu July 7,2,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/femilace?--content-version=1fzk1veib07lnbfwl4svj1g1c_0,A,RMKT,,bragoddess.com,Bra,FemiLace6,Version note 1,v2.1 - enhacne from v2.0,4,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/fleececozy?--content-version=284a12kvt7za8efukswm4xcmb_0,A,RMKT,,bragoddess.com,Accessories,FleeceCozy,Version note 1,v1.2 - tránh bias sold data của page v1.1 sau khi đặt MOQ,11,1,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/fleececozy?--content-version=284a12kvt7za8efukswm4xcmb_1,B,RMKT,,bragoddess.com,Accessories,FleeceCozy,Version note 2,"v2.0 - sửa USP sang hướng comfort, blood circulation",33,71,27,13,10,9,,,,284,0,0,173,63.9,16.8
iho@crossian.us,https://bragoddess.com/flowycharm?--content-version=7hd4ef2ok5vymxmkb8q5m4v67_0,A,RMKT,,bragoddess.com,Pant,FlowyCharm,Version note 1,v1.1 - Remove Ocean Blue + No DMCA,7,10,1,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/glammere?--content-version=76touyb2422t9r3t2xl0colc2_0,A,RMKT,,bragoddess.com,Accessories,Glammere 2,Version note 1,v8.0 (no DMCA),2,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/glamorette?--content-version=1fstliqtjkuqshehpjp316grt_0,A,RMKT,,bragoddess.com,Bra,Glamorette 3,Version note 1,v3 - C1.0. New Band-Cup Size chart,452,333,39,22,16,14,,,,387,1,28.1,186,125,25.3
iho@crossian.us,https://bragoddess.com/ivylift?--content-version=33qs7tpzunnmc36cfhueb1qoe_0,A,RMKT,,bragoddess.com,Bra,IvyLift,Version note 1,v3.1 - Concept 3.0 & add new sizes 09/2025,160,163,38,46,32,23,1,,,886,7,151,423,296,57.6
iho@crossian.us,https://bragoddess.com/ivylift_old3dec25?--content-version=1ftevo793sneodr2s7zl98mf4_0,A,RMKT,,bragoddess.com,Bra,IvyLift,Version note 1,v2.3 - New extended size chart,5,5,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/ivylift_old3dec25?--content-version=1ftevo793sneodr2s7zl98mf4_1,B,RMKT,,bragoddess.com,Bra,IvyLift,Version note 2,v3.1 - Concept 3.0 & add new sizes 09/2025,6,6,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/jennbra?--content-version=6fasleng2ktdtp3a4movov2ru_0,A,RMKT,,bragoddess.com,Bra,JENN BRA2,Version note 1,V1.0 quantity (dup v1.0.3 variant),2,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/jessiebra?--content-version=3hcsfdu15mq2qb9bw4xt1veue_0,A,RMKT,,bragoddess.com,Bra,Jessie Bra2,Version note 1,[Quantity] v2.0 - Dup v3.0,53,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/jumpchic?--content-version=r1mysgb26mqzw6pkbj99imbm_0,A,RMKT,,bragoddess.com,Loungewear,JumpChic,Version note 1,V1.1 - Sizing & Graphics Update,1,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/lacyfit?--content-version=4i2deapuhviw4782l28s97iw1_0,A,RMKT,,bragoddess.com,Panties,LacyFit,Version note 1,v1.0 - NFT,2,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/ladicurve?--content-version=4paf4t37td6ptj5qytqoh844i_0,A,RMKT,,bragoddess.com,Bra,LadiCurve,Version note 1,v1.1 (Graphic + Bundles),4,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/lamusebra?--content-version=4435f5g4d267vnjvutgn359eb_0,A,RMKT,,bragoddess.com,Bra,LaMuse Bra2,Free shipping when buy 2+,v10.0. New USP images,71,,,,,,1,,,,,,,,
iho@crossian.us,https://bragoddess.com/liftcharm?--content-version=3frfsjswvftwfuzjqsxb2agqx_0,A,RMKT,,bragoddess.com,Bra,LiftCharm,Version note 1,"v2.2- Flow comfort, enhance visual (mẫu già, đổi ảnh ở description, bổ sung VAP))",509,415,52,33,30,26,1,,,1137,1,36.0,633,309,59.0
iho@crossian.us,https://bragoddess.com/lucilift?--content-version=1rh8ss41wx5pf4zgoginn541j_0,A,RMKT,,bragoddess.com,Bra,LuciLift3,Version note 1,v1.2 - New size chart,1,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/lunahug?--content-version=59hozgq6bd1egnwqi7owpoz0j_0,A,RMKT,,bragoddess.com,Bra,LunaHug,Version note 1,v2.1 LunaHug Lifting & Shaping Enhance Size,372,8,,,,,3,,,,,,,,
iho@crossian.us,https://bragoddess.com/lunahug?--content-version=59hozgq6bd1egnwqi7owpoz0j_1,B,RMKT,,bragoddess.com,Bra,LunaHug,Version note 2,"v2.2 LunaHug mở size H,I",240,526,136,115,83,69,,,,2703,9,251,1178,1018,161
iho@crossian.us,https://bragoddess.com/lunahug?--content-version=59hozgq6bd1egnwqi7owpoz0j_2,C,RMKT,,bragoddess.com,Bra,LunaHug,Version note 3,v3.3 LunaHug Thêm VAP Only,31,61,5,4,4,2,,,,51.8,2,43.0,23.4,17.5,3.84
iho@crossian.us,https://bragoddess.com/lushfitting?--content-version=4im3iklombh2n4dn1r1xfu7kj_0,A,RMKT,,bragoddess.com,Bra,LushFitting3,Version note 1,v9.2 - no DMCA + đổi màu Pure Beige,2866,2127,442,291,249,204,9,,,8535,21,783,4665,2347,506
iho@crossian.us,https://bragoddess.com/lushfitting?--content-version=4im3iklombh2n4dn1r1xfu7kj_1,B,RMKT,,bragoddess.com,Bra,LushFitting3,Version note 2,v11.1 - mẫu big size + OFF TC size mới,1,1,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/lushybum?--content-version=8enug8lpwudb104xzj98cne0_0,A,RMKT,,bragoddess.com,Panties,LushyBum,Version note 1,v3.0 - Winter theme (dup 2.1) - current running,222,230,50,27,29,24,,,,1153,4,181,585,376,62.0
iho@crossian.us,https://bragoddess.com/mirahug?--content-version=5dg084i7ggjsvuj7z2kptxeaa_0,A,RMKT,,bragoddess.com,Bra,MiraHug,Version note 1,v1.5 - Enhance variant's color,1526,1539,455,332,252,215,4,,,8473,25,686,4148,2803,492
iho@crossian.us,https://bragoddess.com/moonabra?--content-version=6ucngmn1nau0ukn041464bk5j_0,A,RMKT,,bragoddess.com,Bra,Moona Bra 2,Version note 1,v2-8.0. No DMCA (Fix v2-4.1. No DMCA cũ),2274,1993,517,401,293,250,8,,,8476,33,873,4149,2750,516
iho@crossian.us,https://bragoddess.com/nakedge?--content-version=uki0w0el4mkhol4u70jrg6f9_0,A,RMKT,,bragoddess.com,Bra,Nakedge,Version note 1,Q2.1 - New bundles (Quantity),28,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/posybra?--content-version=48ozz8ss540a12ymtwi8peu83_0,A,RMKT,,bragoddess.com,Bra,Posy Bra,Version note 1,"V3.1 - Enhance variants, change model visual",1213,910,188,134,114,95,7,,,4125,10,348,2209,1197,234
iho@crossian.us,https://bragoddess.com/posybra?--content-version=48ozz8ss540a12ymtwi8peu83_2,C,RMKT,,bragoddess.com,Bra,Posy Bra,Version note 3,V6.0 - Moona concept + new 3D variants,72,154,21,14,8,6,,,,241,2,63.7,133,62.8,16.0
iho@crossian.us,https://bragoddess.com/queenebra?--content-version=em4y7bqy2mmkoyt2tdcejjqn_0,A,RMKT,,bragoddess.com,Bra,QueeneBra,Version note 1,v7.1 - updated gif to vid,1,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/senobra?--content-version=1h9oc2pyrap14nyvsa7d7jo3a_0,A,RMKT,,bragoddess.com,Bra,Senobra,Version note 1,v5.1 (new sizing - old background),227,237,68,56,47,33,1,,,1401,9,273,714,438,82.1
iho@crossian.us,https://bragoddess.com/senobra?--content-version=1h9oc2pyrap14nyvsa7d7jo3a_1,B,RMKT,,bragoddess.com,Bra,Senobra,Version note 2,v7.0 (enhanced models),4,8,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/shapecurvy?--content-version=46weruzlb70we3uhzymoykzyj_0,A,RMKT,,bragoddess.com,Bra,ShapeCurvy2,Version note 1,"v1.6 - v1.5, thay VAP thật và ảnh review thật",446,381,60,34,23,19,1,,,938,3,73.4,510,272,44.9
iho@crossian.us,https://bragoddess.com/sleekhip?--content-version=3oju4eg82dhak2sxjeangfyk0_0,A,RMKT,,bragoddess.com,Panties,SleekHip,Version note 1,v3.1 - Combine page 1.1 & 3.0 (sz chart 1.1 + image 3.0),11,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/smoothchicbra?--content-version=47ozq53xwgpk02oxscad3nvyv_0,A,RMKT,,bragoddess.com,Bra,SmoothChic Bra,Version note 1,v2.0 - graphic optimization (Quantity),3,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/sofilace?--content-version=18h7r5x5hba83bmljd76nne6e_0,A,RMKT,,bragoddess.com,Panties,SofiLace,Version note 1,v1.0 - NFT,117,98,21,10,3,2,,,,80.8,0,0,39.5,25.8,5.78
iho@crossian.us,https://bragoddess.com/sonashape?--content-version=1on4t1w9t2f3xcaiph9y08omg_0,A,RMKT,,bragoddess.com,Bra,SonaShape,Version note 1,v3.0 SonaShape (real samples),1283,1265,281,192,153,126,7,,,4965,11,446,2439,1637,282
iho@crossian.us,https://bragoddess.com/sonashape?--content-version=1on4t1w9t2f3xcaiph9y08omg_1,B,RMKT,,bragoddess.com,Bra,SonaShape,Version note 2,v4.0 SonaShape (enhanced visuals),56,139,33,20,18,14,,,,497,2,40.4,197,209,26.7
iho@crossian.us,https://bragoddess.com/uplacy?--content-version=65aoi0wevb6jph9fk8z3syefp_0,A,RMKT,,bragoddess.com,Bra,UpLacy 1.0,Version note 1,v3.2 - mở rộng bảng size,184,249,75,58,38,32,1,,,1214,3,53.4,587,406,71.4
iho@crossian.us,https://bragoddess.com/uplacy_old19jun25?--content-version=c21advbn0h5n7ccnuonv7ub5_0,A,RMKT,,bragoddess.com,Bra,UpLacy 1.0,Version note 1,UpLacy 1.0 - v1.1 (Black Friday content removed),4,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/windybra?--content-version=46n616ohz2satov74mum3fh3l_0,A,RMKT,,bragoddess.com,Bra,WindyBra3,Version note 1,v3 - v1.0 - Revive,4,,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/zenalift?--content-version=4hnj23tka9gpsq1obalfajwf_0,A,RMKT,,bragoddess.com,Bra,ZenaLift,Version note 1,v3.1 - Black Friday banner & Sale Title added,962,795,190,127,96,76,1,,,2849,10,238,1404,925,167
iho@crossian.us,https://bragoddess.com/zenalift_old24nov25?--content-version=2l3mj579nlq3d7bkvie992pc9_0,A,RMKT,,bragoddess.com,Bra,ZenaLift,Version note 1,v3.0 - New persona & visual,1,2,,,,,,,,,,,,,
iho@crossian.us,https://bragoddess.com/zenchicbra?--content-version=32drnn2hy40npgexvyu4cu69p_0,A,RMKT,,bragoddess.com,Bra,ZenChic Bra3,Version note 1,v1.3 -điều chỉnh lại bảng size,1975,1575,360,255,210,170,11,,,6794,29,736,3640,1943,404
iho@crossian.us,https://bragoddess.com/ziplacy?--content-version=29nwqp1si6enzjkie74x8fnz1_0,A,RMKT,,bragoddess.com,Bra,ZipLacy,Version note 1,v2.1 ZipLacy (enhanced USPs),1064,858,240,161,135,122,7,,,5153,8,220,2596,1626,309
iho@crossian.us,https://bragoddess.com/ziplacy?--content-version=29nwqp1si6enzjkie74x8fnz1_1,B,RMKT,,bragoddess.com,Bra,ZipLacy,Version note 2,v4.0 ZipLacy (1st image Comfort),49,82,33,22,20,15,,,,434,3,82.0,182,167,26.9
iho@crossian.us,https://bragoddess.com/zoeshape?--content-version=58vtgd039w6bbhw06s3ygs86_0,A,RMKT,,bragoddess.com,Bra,ZoeShape,Version note 1,V1.1 - Thêm Sale Banner + Short Description,1078,836,150,100,68,56,1,,,2590,5,128,1453,689,151
iho@crossian.us,https://gentslux.com/airflexion?--content-version=3edaiqh7cb7s6g1cyaphvl9kx_0,A,RMKT,,gentslux.com,Pant,AirFlexion,Version note 1,V1.2 - Sale size 28 -> 62,1873,1378,183,129,106,95,5,,,5502,10,509,2513,2010,335
iho@crossian.us,https://gentslux.com/airflexion?--content-version=3edaiqh7cb7s6g1cyaphvl9kx_1,B,RMKT,,gentslux.com,Pant,AirFlexion,Version note 2,V4.0 - Fall/Winter + 70% OFF on image,1,1,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/airflexion?--content-version=3edaiqh7cb7s6g1cyaphvl9kx_2,C,RMKT,,gentslux.com,Pant,AirFlexion,Version note 3,"v4.1 - Winter enhanced (đổi BG ấm hơn, grading lại color pants)",88,247,43,31,28,24,,,,1132,1,21.0,418,498,72.2
iho@crossian.us,https://gentslux.com/cooliflex?--content-version=5m3g4bm5lj2qkksmqj57bkt1l_0,A,RMKT,,gentslux.com,T-shirt,CooliFlex2,Version note 1,"v3.1- FC White, Light Blue, Brown",3,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/easeflexor?--content-version=3j0evzl6bg96f3f2m448h1g22_0,A,RMKT,,gentslux.com,Pant,EaseFlexor,Version note 1,"v2.3. New size chart - May 29, 2024",680,592,74,59,52,41,1,,,2356,7,330,836,1079,162
iho@crossian.us,https://gentslux.com/easeflexor?--content-version=81z58jimm4ebegj5zvagrini_0,A,RMKT,,gentslux.com,Pant,EaseFlexor,Version note 1,"v4.2 – Enhance visual v4.0. Target: Male, Men’s size chart",50,66,6,5,3,2,,,,94.0,1,47.3,35.0,41.3,6.33
iho@crossian.us,https://gentslux.com/easemotions?--content-version=1l5q4dxt4ukvsep9w3g448bgk_0,A,RMKT,,gentslux.com,Pant,EaseMotions,Version note 1,v1.0 NFT,1183,909,86,57,42,34,5,,,2509,6,317,1299,794,142
iho@crossian.us,https://gentslux.com/easemotions?--content-version=1l5q4dxt4ukvsep9w3g448bgk_1,B,RMKT,,gentslux.com,Pant,EaseMotions,Version note 2,v2.0 (winter concept),44,106,5,4,4,3,,,,159,0,0,82.1,46.6,12.3
iho@crossian.us,https://gentslux.com/easetactic?--content-version=136uu7hupwpt4pp1qjhi3a1q4_0,A,RMKT,,gentslux.com,Pant,EaseTactic,Version note 1,v3.1: merge 1st image của page v3.0 + các ảnh USP page v1.2,801,658,43,25,19,19,4,,,1314,0,0,639,448,79.6
iho@crossian.us,https://gentslux.com/easetactic?--content-version=136uu7hupwpt4pp1qjhi3a1q4_1,B,RMKT,,gentslux.com,Pant,EaseTactic,Version note 2,"v4.1: fall/winter theme, bỏ %off ở variants",40,156,15,12,9,6,,,,463,2,99.8,235,152,24.4
iho@crossian.us,https://gentslux.com/fleeceactive?--content-version=3993thwgf344hwa0k50x4nv3c_0,A,RMKT,,gentslux.com,Pant,FleeceActive2,Version note 1,V3.2 Fix Contract,23,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/flexcamo?--content-version=4hmck9jeexnhsik01rqi8q8sw_0,A,RMKT,,gentslux.com,Pant,FlexCamo3,Version note 1,V3.7 - Open 3 waist size & Add 2 colors Beige & Light Gray & Final Material,2865,17,,,,,9,,,,,,,,
iho@crossian.us,https://gentslux.com/flexcamo?--content-version=4hmck9jeexnhsik01rqi8q8sw_1,B,RMKT,,gentslux.com,Pant,FlexCamo3,Version note 2,v3.9.1 - Page v3.9 add 6 small waist to clear stock only,957,3189,563,390,318,261,,,,16751,39,1676,6373,7395,1023
iho@crossian.us,https://gentslux.com/flexcamo?--content-version=4hmck9jeexnhsik01rqi8q8sw_2,C,RMKT,,gentslux.com,Pant,FlexCamo3,Version note 3,v3.10 - Winter outfits + sale Variants + add 6 small waist to clear stock only,114,447,77,62,55,45,,,,2432,9,356,664,1317,143
iho@crossian.us,https://gentslux.com/flexcomfy?--content-version=1p90ikqe86xuyl5hb47q7bhpn_0,A,RMKT,,gentslux.com,Pant,FlexComfy,Version note 1,v3.0 - Younger model,5,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/flexcozy?--content-version=2bv34drdwz53kck5rr5kmovce_0,A,RMKT,,gentslux.com,Pant,FlexCozy,Version note 1,v3.0 (đổi màu Olive Green -> Muted Brown),2,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/flexrover?--content-version=1j8b08s9qht5ons2kny4vawqj_0,A,RMKT,,gentslux.com,Pant,FlexRover,Version note 1,v5.0: Fall Styling,11,8,1,1,1,1,,,,36.8,0,0,16.0,14.4,1.80
iho@crossian.us,https://gentslux.com/flexrover?--content-version=6qews63enfhe0jzgwv9z3jcvy_0,A,RMKT,,gentslux.com,Pant,FlexRover,Version note 1,v1.2: Add odd inseams,8,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/flexrover?--content-version=6qews63enfhe0jzgwv9z3jcvy_1,B,RMKT,,gentslux.com,Pant,FlexRover,Version note 2,v4.0: new visual,5,7,1,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/gennelmanpolo?--content-version=6sdqseu9tx8j7b88ycqskk3na_0,A,RMKT,,gentslux.com,T-shirt,Gennelman Polo 2,Version note 1,V5.0 - New Visual,5,,,,,,,,,,,,,,
iho@crossian.us,https://gentslux.com/gentsflex?--content-version=3pq288jq9fxlxa9zwqgirs9ne_0,A,RMKT,,gentslux.com,Pant,GentsFlex,Version note 1,V1.2: Odd Inseams,113,136,13,8,8,9,,,,389,0,0,130,188,21.8
